Geneid	Genename	length
ENSG00000213417	KRTAP2-4	765
ENSG00000240871	KRTAP4-7	993
ENSG00000204880	KRTAP4-8	1163
ENSG00000241241	KRTAP4-16	709
ENSG00000212722	KRTAP4-9	1158
ENSG00000212721	KRTAP4-11	1194
ENSG00000213416	KRTAP4-12	1093
ENSG00000198090	KRTAP4-6	1056
ENSG00000198271	KRTAP4-5	903
ENSG00000171396	KRTAP4-4	1101
ENSG00000196156	KRTAP4-3	992
ENSG00000244537	KRTAP4-2	777
ENSG00000198443	KRTAP4-1	813
ENSG00000240542	KRTAP9-1	754
ENSG00000239886	KRTAP9-2	1006
ENSG00000204873	KRTAP9-3	1007
ENSG00000187272	KRTAP9-8	1007
ENSG00000241595	KRTAP9-4	968
ENSG00000198083	KRTAP9-9	982
ENSG00000212659	KRTAP9-6	1304
ENSG00000180386	KRTAP9-7	1040
ENSG00000212658	KRTAP29-1	1027
ENSG00000212657	KRTAP16-1	1555
ENSG00000186860	KRTAP17-1	800
ENSG00000006059	KRT33A	4738
ENSG00000131738	KRT33B	6317
ENSG00000131737	KRT34	4639
ENSG00000094796	KRT31	3889
ENSG00000108417	KRT37	4040
ENSG00000171360	KRT38	4831
ENSG00000108759	KRT32	7875
ENSG00000197079	KRT35	4453
ENSG00000126337	KRT36	6412
ENSG00000171401	KRT13	4609
ENSG00000171346	KRT15	7276
ENSG00000171345	KRT19	4693
ENSG00000171403	KRT9	6225
ENSG00000186847	KRT14	4618
ENSG00000186832	KRT16	2991
ENSG00000128422	KRT17	4852
ENSG00000173812	EIF1	3785
ENSG00000184502	GAST	3640
ENSG00000173805	HAP1	13833
ENSG00000173801	JUP	32104
ENSG00000141696	P3H4	10658
ENSG00000141756	FKBP10	10224
ENSG00000141698	NT5C3B	11003
ENSG00000161594	KLHL10	10561
ENSG00000178502	KLHL11	16907
ENSG00000131473	ACLY	52090
ENSG00000204815	TTC25	35888
ENSG00000173786	CNP	10947
ENSG00000168259	DNAJC7	4173
ENSG00000168256	NKIRAS2	5227
ENSG00000187595	ZNF385C	12452
ENSG00000267221	C17orf113	12371
ENSG00000108771	DHX58	11305
ENSG00000108773	KAT2A	8258
ENSG00000260325	HSPB9	550
ENSG00000108774	RAB5C	30068
ENSG00000089558	KCNH4	24253
ENSG00000161610	HCRT	1394
ENSG00000167925	GHDC	5109
ENSG00000173757	STAT5B	77216
ENSG00000126561	STAT5A	24398
ENSG00000168610	STAT3	75035
ENSG00000177469	CAVIN1	20809
ENSG00000033627	ATP6V0A1	4653
ENSG00000108784	NAGLU	8210
ENSG00000108786	HSD17B1	2293
ENSG00000068120	COASY	4131
ENSG00000108788	MLX	6169
ENSG00000131470	PSMC3IP	5510
ENSG00000141699	RETREG3	29866
ENSG00000131462	TUBG1	5493
ENSG00000037042	TUBG2	7724
ENSG00000068137	PLEKHH3	8982
ENSG00000184451	CCR10	3646
ENSG00000108797	CNTNAP1	17464
ENSG00000108799	EZH1	44767
ENSG00000131477	RAMP2	2268
ENSG00000131475	VPS25	6152
ENSG00000126562	WNK4	16458
ENSG00000183978	COA3	3545
ENSG00000176563	CNTD1	12728
ENSG00000126581	BECN1	14146
ENSG00000131467	PSME3	10618
ENSG00000131480	AOC2	6129
ENSG00000131471	AOC3	6927
ENSG00000131482	G6PC	13641
ENSG00000266967	AARSD1	13930
ENSG00000267060	PTGES3L	12331
ENSG00000198863	RUNDC1	13127
ENSG00000131469	RPL27	4531
ENSG00000068079	IFI35	7718
ENSG00000108828	VAT1	7780
ENSG00000108830	RND2	6812
ENSG00000012048	BRCA1	81190
ENSG00000188554	NBR1	41210
ENSG00000184988	TMEM106A	8168
ENSG00000236383	CCDC200	7596
ENSG00000175906	ARL4D	2146
ENSG00000067596	DHX8	35604
ENSG00000175832	ETV4	18496
ENSG00000005102	MEOX1	21535
ENSG00000167941	SOST	5055
ENSG00000108861	DUSP3	12854
ENSG00000231256	CFAP97D1	7187
ENSG00000161647	MPP3	31445
ENSG00000161649	CD300LG	16465
ENSG00000108852	MPP2	32581
ENSG00000108849	PPY	1663
ENSG00000131096	PYY	51733
ENSG00000161653	NAGS	4448
ENSG00000091947	TMEM101	11965
ENSG00000161654	LSM12	33293
ENSG00000141349	G6PC3	3028
ENSG00000108840	HDAC5	46894
ENSG00000125319	C17orf53	20572
ENSG00000161664	ASB16	8382
ENSG00000168591	TMUB2	4522
ENSG00000087152	ATXN7L3	8081
ENSG00000108312	UBTF	16595
ENSG00000004939	SLC4A1	19747
ENSG00000108309	RUNDC3A	7967
ENSG00000013306	SLC25A39	4522
ENSG00000030582	GRN	7806
ENSG00000161682	FAM171A2	10640
ENSG00000005961	ITGA2B	17470
ENSG00000186566	GPATCH8	70653
ENSG00000180340	FZD2	3780
ENSG00000180336	MEIOC	19335
ENSG00000180329	CCDC43	12338
ENSG00000161692	DBF4B	43601
ENSG00000073670	ADAM11	22860
ENSG00000182963	GJC1	31841
ENSG00000131097	HIGD1B	2595
ENSG00000108883	EFTUD2	49499
ENSG00000167131	CCDC103	5663
ENSG00000214447	FAM187A	5618
ENSG00000131095	GFAP	12343
ENSG00000186185	KIF18B	22930
ENSG00000131094	C1QL1	8612
ENSG00000172992	DCAKD	28290
ENSG00000136448	NMT1	47672
ENSG00000161714	PLCD3	23558
ENSG00000181513	ACBD4	8529
ENSG00000186834	HEXIM1	3626
ENSG00000168517	HEXIM2	9342
ENSG00000184922	FMNL1	13437
ENSG00000184361	SPATA32	7703
ENSG00000006062	MAP3K14	27850
ENSG00000159314	ARHGAP27	38442
ENSG00000225190	PLEKHM1	54823
ENSG00000120088	CRHR1	51549
ENSG00000185294	SPPL2C	2188
ENSG00000186868	MAPT	133782
ENSG00000256762	STH	446
ENSG00000120071	KANSL1	16207
ENSG00000228696	ARL17B	26866
ENSG00000176681	LRRC37A	42665
ENSG00000238083	LRRC37A2	44141
ENSG00000185829	ARL17A	26937
ENSG00000073969	NSF	166797
ENSG00000108379	WNT3	56188
ENSG00000158955	WNT9B	28979
ENSG00000108433	GOSR2	18862
ENSG00000179673	RPRML	1099
ENSG00000004897	CDC27	71594
ENSG00000198336	MYL4	23228
ENSG00000259207	ITGB3	59918
ENSG00000178852	EFCAB13	117359
ENSG00000141279	NPEPPS	92002
ENSG00000108424	KPNB1	36012
ENSG00000198933	TBKBP1	16788
ENSG00000073861	TBX21	12888
ENSG00000006025	OSBPL7	9630
ENSG00000159111	MRPL10	6214
ENSG00000141294	LRRC46	5507
ENSG00000141295	SCRN2	3599
ENSG00000189120	SP6	6257
ENSG00000167182	SP2	32723
ENSG00000108439	PNPO	7741
ENSG00000167183	PRR15L	5918
ENSG00000108465	CDK5RAP3	10670
ENSG00000005243	COPZ2	11632
ENSG00000082641	NFE2L1	13188
ENSG00000108468	CBX1	31148
ENSG00000002919	SNX11	15837
ENSG00000141293	SKAP1	296832
ENSG00000120094	HOXB1	2487
ENSG00000173917	HOXB2	2456
ENSG00000120093	HOXB3	5054
ENSG00000233101	HOXB-AS3	6360
ENSG00000182742	HOXB4	2845
ENSG00000120075	HOXB5	2524
ENSG00000108511	HOXB6	9243
ENSG00000260027	HOXB7	3787
ENSG00000120068	HOXB8	2948
ENSG00000170689	HOXB9	5204
ENSG00000159182	PRAC1	801
ENSG00000229637	PRAC2	1575
ENSG00000159184	HOXB13	3989
ENSG00000170703	TTLL6	54814
ENSG00000136436	CALCOCO2	34212
ENSG00000159199	ATP5MC1	3103
ENSG00000159202	UBE2Z	17877
ENSG00000159210	SNF8	15528
ENSG00000159224	GIP	10044
ENSG00000159217	IGF2BP1	58762
ENSG00000167080	B4GALNT2	44073
ENSG00000167083	GNGT2	4339
ENSG00000108798	ABI3	12627
ENSG00000173868	PHOSPHO1	7398
ENSG00000198740	ZNF652	73046
ENSG00000167085	PHB	10828
ENSG00000064300	NGFR	19717
ENSG00000182575	NXPH3	7958
ENSG00000121067	SPOP	79228
ENSG00000121073	SLC35B1	2664
ENSG00000121104	FAM117A	53801
ENSG00000136504	KAT7	46347
ENSG00000176358	TAC4	9710
ENSG00000108813	DLX4	5771
ENSG00000064195	DLX3	5221
ENSG00000005884	ITGA3	34414
ENSG00000005882	PDK2	16803
ENSG00000167100	SAMD14	20122
ENSG00000108819	PPP1R9B	16942
ENSG00000108823	SGCA	8146
ENSG00000108821	COL1A1	17532
ENSG00000167105	TMEM92	10081
ENSG00000015532	XYLT2	15061
ENSG00000108826	MRPL27	5341
ENSG00000154920	EME1	8241
ENSG00000108829	LRRC59	16287
ENSG00000167107	ACSF2	48620
ENSG00000136457	CHAD	4409
ENSG00000136444	RSAD1	7116
ENSG00000136449	MYCBPAP	23118
ENSG00000049283	EPN3	11017
ENSG00000006282	SPATA20	12794
ENSG00000006283	CACNA1G	66761
ENSG00000108846	ABCC3	57374
ENSG00000154945	ANKRD40	14718
ENSG00000108848	LUC7L3	36618
ENSG00000167117	ANKRD40CL	6491
ENSG00000173714	WFIKKN2	6769
ENSG00000141232	TOB1	4133
ENSG00000008294	SPAG9	158696
ENSG00000239672	NME1	8849
ENSG00000243678	NME2	5182
ENSG00000011258	MBTD1	82626
ENSG00000011260	UTP18	37389
ENSG00000154975	CA10	528396
ENSG00000141200	KIF2B	2268
ENSG00000141198	TOM1L1	37931
ENSG00000166260	COX11	3245
ENSG00000166263	STXBP4	204869
ENSG00000108924	HLF	60229
ENSG00000108960	MMD	29194
ENSG00000261873	SMIM36	63013
ENSG00000166292	TMEM100	12205
ENSG00000141179	PCTP	8542
ENSG00000153930	ANKFN1	363543
ENSG00000183691	NOG	1914
ENSG00000214226	C17orf67	42009
ENSG00000153933	DGKE	35418
ENSG00000121060	TRIM25	26142
ENSG00000121058	COIL	22853
ENSG00000121064	SCPEP1	28639
ENSG00000121057	AKAP1	35627
ENSG00000153944	MSI2	7613
ENSG00000166329	CCDC182	806
ENSG00000181610	MRPS23	15265
ENSG00000180891	CUEDC1	94171
ENSG00000136451	VEZF1	16704
ENSG00000136450	SRSF1	6329
ENSG00000264364	DYNLL2	12125
ENSG00000141194	OR4D1	11203
ENSG00000255713	OR4D2	2012
ENSG00000121053	EPX	12450
ENSG00000011143	MKS1	7491
ENSG00000167419	LPO	13146
ENSG00000005381	MPO	11082
ENSG00000005379	TSPOAP1	27566
ENSG00000213246	SUPT4H1	7178
ENSG00000108375	RNF43	63859
ENSG00000176160	HSF5	68243
ENSG00000108389	MTMR4	25103
ENSG00000108387	SEPTIN4	3983
ENSG00000121101	TEX14	135379
ENSG00000266826	AC011195.2	31596
ENSG00000108384	RAD51C	43011
ENSG00000175175	PPM1E	229327
ENSG00000108395	TRIM37	108680
ENSG00000182628	SKA2	45331
ENSG00000068489	PRR11	50965
ENSG00000167447	SMG8	5841
ENSG00000153982	GDPD1	55461
ENSG00000175155	YPEL2	70076
ENSG00000108406	DHX40	42737
ENSG00000141367	CLTC	77269
ENSG00000141378	PTRH2	4115
ENSG00000062716	VMP1	4326
ENSG00000108423	TUBD1	33466
ENSG00000108443	RPS6KB1	57377
ENSG00000189050	RNFT1	12502
ENSG00000068097	HEATR6	37915
ENSG00000167434	CA4	9575
ENSG00000170832	USP32	214808
ENSG00000141371	C17orf64	8939
ENSG00000062725	APPBP2	83086
ENSG00000170836	PPM1D	66089
ENSG00000141376	BCAS3	4557
ENSG00000121068	TBX2	8761
ENSG00000121075	TBX4	32690
ENSG00000253506	NACA2	800
ENSG00000136492	BRIP1	182008
ENSG00000108506	INTS2	62594
ENSG00000108510	MED13	122675
ENSG00000172421	EFCAB3	60614
ENSG00000087995	METTL2A	29490
ENSG00000146872	TLK2	134308
ENSG00000011028	MRC2	65929
ENSG00000173838	MARCH10	103344
ENSG00000170921	TANC2	418145
ENSG00000008283	CYB561	13881
ENSG00000159640	ACE	21321
ENSG00000173826	KCNH6	23326
ENSG00000136485	DCAF7	43791
ENSG00000136463	TACO1	7484
ENSG00000198909	MAP3K3	73863
ENSG00000266173	STRADA	3686
ENSG00000136490	LIMD2	4239
ENSG00000108588	CCDC47	28344
ENSG00000198231	DDX42	45456
ENSG00000108592	FTSJ3	8232
ENSG00000087191	PSMC5	4561
ENSG00000108604	SMARCD2	10606
ENSG00000213218	CSH2	1661
ENSG00000136487	GH2	1713
ENSG00000136488	CSH1	1680
ENSG00000204414	CSHL1	1603
ENSG00000259384	GH1	1176
ENSG00000007312	CD79B	3598
ENSG00000007314	SCN4A	34366
ENSG00000224383	PRR29	5956
ENSG00000108622	ICAM2	18040
ENSG00000178607	ERN1	91047
ENSG00000136478	TEX2	116035
ENSG00000261371	PECAM1	71447
ENSG00000271605	MILR1	19530
ENSG00000256525	POLG2	19101
ENSG00000108654	DDX5	8025
ENSG00000258890	CEP95	3934
ENSG00000108854	SMURF2	120027
ENSG00000176809	LRRC37A3	65350
ENSG00000120063	GNA13	47453
ENSG00000108370	RGS9	12320
ENSG00000168646	AXIN2	33087
ENSG00000154240	CEP112	556330
ENSG00000091583	APOH	17384
ENSG00000154229	PRKCA	508132
ENSG00000075429	CACNG5	59636
ENSG00000075461	CACNG4	68693
ENSG00000108878	CACNG1	12245
ENSG00000198265	HELZ	174754
ENSG00000197170	PSMD12	28663
ENSG00000154217	PITPNC1	319982
ENSG00000130935	NOL11	26597
ENSG00000171634	BPTF	158716
ENSG00000186665	C17orf58	5372
ENSG00000182481	KPNA2	6541
ENSG00000196704	AMZ2	52233
ENSG00000141337	ARSG	163551
ENSG00000108932	SLC16A6	24092
ENSG00000070540	WIPI1	36217
ENSG00000108946	PRKAR1A	21046
ENSG00000108950	FAM20A	66253
ENSG00000141338	ABCA8	88105
ENSG00000154258	ABCA9	86441
ENSG00000154262	ABCA6	11532
ENSG00000154263	ABCA10	96841
ENSG00000154265	ABCA5	82824
ENSG00000108984	MAP2K6	139170
ENSG00000153822	KCNJ16	60380
ENSG00000123700	KCNJ2	10514
ENSG00000125398	SOX9	5398
ENSG00000133195	SLC39A11	446740
ENSG00000180616	SSTR2	11625
ENSG00000166685	COG1	15434
ENSG00000133193	FAM104A	25020
ENSG00000141219	C17orf80	16327
ENSG00000187959	CPSF4L	12561
ENSG00000179604	CDC42EP4	28379
ENSG00000069188	SDK2	310063
ENSG00000172809	RPL38	2623
ENSG00000141540	TTYH2	14060
ENSG00000171595	DNAI2	33374
ENSG00000196169	KIF19	29596
ENSG00000204347	BTBD17	5454
ENSG00000257008	GPR142	5217
ENSG00000170412	GPRC5C	15901
ENSG00000167851	CD300A	18397
ENSG00000178789	CD300LB	10303
ENSG00000167850	CD300C	5044
ENSG00000204345	CD300LD	12920
ENSG00000186407	CD300E	13855
ENSG00000172794	RAB37	76758
ENSG00000186074	CD300LF	18663
ENSG00000109062	SLC9A3R1	20727
ENSG00000109065	NAT9	5744
ENSG00000109066	TMEM104	63256
ENSG00000161509	GRIN2C	16510
ENSG00000161513	FDXR	10509
ENSG00000172782	FADS6	16333
ENSG00000182040	USH1G	7174
ENSG00000183034	OTOP2	9641
ENSG00000182938	OTOP3	14096
ENSG00000167861	HID1	22019
ENSG00000109089	CDR2L	18170
ENSG00000167862	MRPL58	8593
ENSG00000180901	KCTD2	18663
ENSG00000167863	ATP5PD	2337
ENSG00000170190	SLC16A5	17215
ENSG00000125449	ARMC7	20305
ENSG00000125458	NT5C	1523
ENSG00000189159	JPT1	18997
ENSG00000188612	SUMO2	17375
ENSG00000125450	NUP85	29992
ENSG00000125447	GGA3	25023
ENSG00000125445	MRPS7	2818
ENSG00000125457	MIF4GD	4723
ENSG00000125454	SLC25A19	14683
ENSG00000177885	GRB2	87412
ENSG00000177728	TMEM94	23545
ENSG00000177303	CASKIN2	15278
ENSG00000182173	TSEN54	8781
ENSG00000073350	LLGL2	49514
ENSG00000266714	MYO15B	38793
ENSG00000108469	RECQL5	18326
ENSG00000204323	SMIM5	4807
ENSG00000259120	SMIM6	1725
ENSG00000161526	SAP30BP	15206
ENSG00000132470	ITGB4	36361
ENSG00000108479	GALK1	13644
ENSG00000132475	H3F3B	2788
ENSG00000132478	UNK	40995
ENSG00000092929	UNC13D	13119
ENSG00000132471	WBP2	6608
ENSG00000132481	TRIM47	4419
ENSG00000141569	TRIM65	7990
ENSG00000204316	MRPL38	6242
ENSG00000188878	FBF1	31466
ENSG00000161533	ACOX1	37661
ENSG00000257949	TEN1	21348
ENSG00000250506	CDK3	4663
ENSG00000167880	EVPL	20151
ENSG00000167881	SRP68	33734
ENSG00000186919	ZACN	2652
ENSG00000182687	GALR2	2758
ENSG00000182473	EXOC7	22773
ENSG00000129654	FOXJ1	4914
ENSG00000141576	RNF157	98021
ENSG00000185262	UBALD2	5952
ENSG00000129646	QRICH2	34229
ENSG00000161542	PRPSAP1	44440
ENSG00000176170	SPHK1	4881
ENSG00000175931	UBE2O	63698
ENSG00000129673	AANAT	16768
ENSG00000129667	RHBDF2	30723
ENSG00000161544	CYGB	10355
ENSG00000214140	PRCD	25994
ENSG00000284526	AC015802.6	6836
ENSG00000070731	ST6GALNAC2	20485
ENSG00000070526	ST6GALNAC1	19027
ENSG00000182534	MXRA7	38406
ENSG00000070495	JMJD6	13969
ENSG00000181038	METTL23	7095
ENSG00000161547	SRSF2	3220
ENSG00000092931	MFSD11	42263
ENSG00000167889	MGAT5B	81991
ENSG00000129657	SEC14L1	76134
ENSG00000184640	SEPTIN9	181077
ENSG00000078687	TNRC6C	103781
ENSG00000141524	TMC6	21360
ENSG00000167895	TMC8	12199
ENSG00000187997	C17orf99	6093
ENSG00000108639	SYNGR2	3037
ENSG00000167900	TK1	13114
ENSG00000183077	AFMID	20386
ENSG00000089685	BIRC5	11452
ENSG00000204278	TMEM235	9678
ENSG00000184557	SOCS3	3301
ENSG00000087157	PGS1	21082
ENSG00000187775	DNAH17	153701
ENSG00000108669	CYTH1	4424
ENSG00000055483	USP36	45019
ENSG00000035862	TIMP2	72412
ENSG00000178404	CEP295NL	12624
ENSG00000108679	LGALS3BP	8670
ENSG00000171302	CANT1	18102
ENSG00000173918	C1QTNF1	25618
ENSG00000167280	ENGASE	8289
ENSG00000167281	RBFOX3	9565
ENSG00000267719	LINC02078	5053
ENSG00000182156	ENPP7	11278
ENSG00000173894	CBX2	9837
ENSG00000141570	CBX8	4947
ENSG00000141582	CBX4	6286
ENSG00000167291	TBC1D16	103531
ENSG00000141519	CCDC40	63973
ENSG00000171298	GAA	18302
ENSG00000141543	EIF4A3	4234
ENSG00000141527	CARD14	39303
ENSG00000181523	SGSH	11042
ENSG00000181045	SLC26A11	33075
ENSG00000173821	RNF213	137920
ENSG00000173818	ENDOV	22921
ENSG00000171246	NPTX1	9775
ENSG00000141564	RPTOR	421532
ENSG00000176108	CHMP6	8294
ENSG00000175866	BAIAP2	4288
ENSG00000181409	AATK	21463
ENSG00000225180	PVALEF	17659
ENSG00000141577	CEP131	33405
ENSG00000167302	TEPSIN	10126
ENSG00000224877	NDUFAF8	1905
ENSG00000157637	SLC38A10	50498
ENSG00000266074	BAHCC1	70858
ENSG00000184009	ACTG1	5218
ENSG00000186765	FSCN2	8755
ENSG00000185504	FAAP100	12493
ENSG00000182446	NPLOC4	75296
ENSG00000182612	TSPAN10	2008
ENSG00000185527	PDE6G	6085
ENSG00000204237	OXLD1	1601
ENSG00000185298	CCDC137	7164
ENSG00000214087	ARL16	2596
ENSG00000185359	HGS	17184
ENSG00000262814	MRPL12	4152
ENSG00000183048	SLC25A10	8707
ENSG00000215644	GCGR	9860
ENSG00000225663	MCRIP1	4247
ENSG00000182676	PPP1R27	1554
ENSG00000185624	P4HB	17378
ENSG00000141522	ARHGDIA	3618
ENSG00000183684	ALYREF	3753
ENSG00000141552	ANAPC11	2137
ENSG00000183979	NPB	2155
ENSG00000185813	PCYT2	10443
ENSG00000187531	SIRT7	4515
ENSG00000197063	MAFG	9467
ENSG00000183010	PYCR1	4911
ENSG00000185105	MYADML2	7590
ENSG00000185269	NOTUM	8682
ENSG00000169696	ASPSCR1	13061
ENSG00000169689	CENPX	3988
ENSG00000169683	LRRC45	7848
ENSG00000169750	RAC3	2528
ENSG00000169738	DCXR	1804
ENSG00000169733	RFNG	3931
ENSG00000169727	GPS1	4902
ENSG00000169718	DUS1L	5599
ENSG00000169710	FASN	19900
ENSG00000176155	CCDC57	31564
ENSG00000141526	SLC16A3	6401
ENSG00000141551	CSNK1D	30698
ENSG00000173762	CD7	2711
ENSG00000141574	SECTM1	12744
ENSG00000182459	TEX19	4530
ENSG00000181408	UTS2R	5695
ENSG00000181396	OGFOD3	29378
ENSG00000169660	HEXD	24329
ENSG00000178927	CYBC1	7467
ENSG00000141562	NARF	31798
ENSG00000141568	FOXK2	84872
ENSG00000141580	WDR45B	33884
ENSG00000141542	RAB40B	43727
ENSG00000141560	FN3KRP	11309
ENSG00000167363	FN3K	13825
ENSG00000141556	TBCD	193844
ENSG00000141579	ZNF750	10590
ENSG00000175711	B3GNTL1	6154
ENSG00000176845	METRNL	10773
ENSG00000173213	TUBB8P12	2169
ENSG00000101557	USP14	56074
ENSG00000079134	THOC1	31215
ENSG00000158270	COLEC12	183966
ENSG00000177143	CETN1	1736
ENSG00000079101	CLUL1	47555
ENSG00000176912	TYMSOS	11634
ENSG00000176890	TYMS	15927
ENSG00000132199	ENOSF1	22955
ENSG00000176105	YES1	90960
ENSG00000141433	ADCYAP1	7065
ENSG00000101574	METTL4	30085
ENSG00000080986	NDC80	45080
ENSG00000101596	SMCHD1	149293
ENSG00000132205	EMILIN2	68999
ENSG00000101577	LPIN2	94955
ENSG00000101605	MYOM1	153163
ENSG00000101608	MYL12A	8400
ENSG00000118680	MYL12B	15869
ENSG00000177426	TGIF1	9808
ENSG00000170579	DLGAP1	959277
ENSG00000231824	AKAIN1	54348
ENSG00000198081	ZBTB14	7023
ENSG00000082397	EPB41L3	238220
ENSG00000206432	TMEM200C	13885
ENSG00000154655	L3MBTL4	385526
ENSG00000088756	ARHGAP28	186002
ENSG00000101680	LAMA1	175813
ENSG00000206422	LRRC30	924
ENSG00000173482	PTPRM	840081
ENSG00000206418	RAB12	29948
ENSG00000168502	MTCL1	115409
ENSG00000178127	NDUFV2	30265
ENSG00000101745	ANKRD12	149206
ENSG00000128791	TWSG1	67649
ENSG00000017797	RALBP1	62603
ENSG00000154845	PPP4R1	67767
ENSG00000168461	RAB31	154252
ENSG00000168454	TXNDC2	3304
ENSG00000101558	VAPA	46007
ENSG00000154856	APCDD1	35316
ENSG00000134265	NAPG	13639
ENSG00000154864	PIEZO2	479324
ENSG00000236396	SLC35G4	1018
ENSG00000141404	GNAL	196423
ENSG00000255112	CHMP1B	3033
ENSG00000154889	MPPE1	25697
ENSG00000141401	IMPA2	49405
ENSG00000181626	ANKRD62	35923
ENSG00000176194	CIDEA	23234
ENSG00000176014	TUBB6	18324
ENSG00000141385	AFG3L2	6014
ENSG00000141391	PRELID3A	12307
ENSG00000134278	SPIRE1	211624
ENSG00000128789	PSMG2	22700
ENSG00000101624	CEP76	18373
ENSG00000175354	PTPN2	92087
ENSG00000085415	SEH1L	11245
ENSG00000101639	CEP192	116554
ENSG00000168675	LDLRAD4	433970
ENSG00000177150	FAM210A	63215
ENSG00000101654	RNMT	37885
ENSG00000176136	MC5R	3176
ENSG00000185231	MC2R	33494
ENSG00000175322	ZNF519	61333
ENSG00000183206	POTEC	36263
ENSG00000180777	ANKRD30B	104500
ENSG00000067900	ROCK1	164909
ENSG00000141449	GREB1L	161826
ENSG00000141446	ESCO1	71583
ENSG00000167088	SNRPD1	21208
ENSG00000158201	ABHD3	52730
ENSG00000101752	MIB1	130163
ENSG00000141448	GATA6	32941
ENSG00000212710	CTAGE1	4318
ENSG00000101773	RBBP8	92664
ENSG00000134508	CABLES1	124987
ENSG00000134490	TMEM241	141950
ENSG00000101782	RIOK3	29855
ENSG00000141452	RMC1	28313
ENSG00000141458	NPC1	55066
ENSG00000154065	ANKRD29	47989
ENSG00000053747	LAMA3	265615
ENSG00000168234	TTC39C	120848
ENSG00000154040	CABYR	22584
ENSG00000141447	OSBPL1A	235774
ENSG00000154059	IMPACT	26863
ENSG00000134489	HRH4	19326
ENSG00000198795	ZNF521	290244
ENSG00000141380	SS18	74362
ENSG00000154611	PSMA8	59505
ENSG00000141384	TAF4B	165242
ENSG00000134504	KCTD1	21180
ENSG00000171885	AQP4	13708
ENSG00000154080	CHST9	278829
ENSG00000170558	CDH2	226166
ENSG00000134762	DSC3	53379
ENSG00000134755	DSC2	43583
ENSG00000134765	DSC1	33622
ENSG00000134760	DSG1	41088
ENSG00000175065	DSG4	38134
ENSG00000134757	DSG3	30963
ENSG00000046604	DSG2	50833
ENSG00000118271	TTR	3974
ENSG00000118276	B4GALT6	62337
ENSG00000141437	SLC25A52	1298
ENSG00000153339	TRAPPC8	113933
ENSG00000101695	RNF125	54396
ENSG00000134758	RNF138	39689
ENSG00000141441	GAREM1	207362
ENSG00000141434	MEP1B	30381
ENSG00000197705	KLHL14	100352
ENSG00000166960	CCDC178	503288
ENSG00000141431	ASXL3	172978
ENSG00000101746	NOL4	373815
ENSG00000134769	DTNA	181548
ENSG00000166974	MAPRE2	165228
ENSG00000186812	ZNF397	8776
ENSG00000186814	ZSCAN30	39166
ENSG00000172466	ZNF24	8429
ENSG00000186496	ZNF396	10645
ENSG00000153391	INO80C	45705
ENSG00000141429	GALNT1	130096
ENSG00000141428	C18orf21	6663
ENSG00000141425	RPRD1A	77737
ENSG00000141424	SLC39A6	20811
ENSG00000134759	ELP2	50660
ENSG00000075643	MOCOS	84662
ENSG00000134775	FHOD3	482343
ENSG00000134779	TPGS2	34896
ENSG00000150477	KIAA1328	397213
ENSG00000101489	CELF4	322760
ENSG00000078142	PIK3C3	132598
ENSG00000152214	RIT2	271063
ENSG00000132872	SYT4	9600
ENSG00000152217	SETBP1	367716
ENSG00000132874	SLC14A2	68214
ENSG00000141469	SLC14A1	28341
ENSG00000197046	SIGLEC15	18421
ENSG00000152223	EPG5	119722
ENSG00000152229	PSTPIP2	88726
ENSG00000152234	ATP5F1A	18050
ENSG00000152240	HAUS1	23936
ENSG00000152242	C18orf25	92960
ENSG00000141622	RNF165	129124
ENSG00000167210	LOXHD1	179949
ENSG00000101638	ST8SIA5	89234
ENSG00000078043	PIAS2	114291
ENSG00000167216	KATNAL2	184643
ENSG00000206181	ELOA2	3096
ENSG00000167220	HDHD2	3230
ENSG00000134049	IER3IP1	23532
ENSG00000215474	SKOR2	45493
ENSG00000175387	SMAD2	121704
ENSG00000184828	ZBTB7C	138895
ENSG00000134030	CTIF	324188
ENSG00000101665	SMAD7	31114
ENSG00000141627	DYM	424260
ENSG00000177576	C18orf32	9993
ENSG00000265681	RPL17	1588
ENSG00000101670	LIPG	37130
ENSG00000167315	ACAA2	31371
ENSG00000167306	MYO5B	372360
ENSG00000172361	CFAP53	39304
ENSG00000141644	MBD1	12925
ENSG00000154832	CXXC1	4768
ENSG00000154839	SKA1	19124
ENSG00000141639	MAPK4	171741
ENSG00000134042	MRO	24888
ENSG00000082212	ME2	75141
ENSG00000141642	ELAC1	20083
ENSG00000141646	SMAD4	54831
ENSG00000176624	MEX3C	23133
ENSG00000187323	DCC	1195704
ENSG00000134046	MBD2	73065
ENSG00000101751	POLI	28719
ENSG00000174448	STARD6	33608
ENSG00000166845	C18orf54	24130
ENSG00000178690	DYNAP	8336
ENSG00000041353	RAB27B	67041
ENSG00000166510	CCDC68	57954
ENSG00000196628	TCF4	367446
ENSG00000091164	TXNL1	41385
ENSG00000091157	WDR7	378435
ENSG00000228075	BOD1L2	3325
ENSG00000177511	ST8SIA3	16376
ENSG00000119547	ONECUT2	55926
ENSG00000066926	FECH	42315
ENSG00000134440	NARS	21182
ENSG00000081923	ATP8B1	156891
ENSG00000049759	NEDD4L	357315
ENSG00000198796	ALPK2	147846
ENSG00000172175	MALT1	83014
